param_0,param_1,param_2,param_3,param_4,param_5,TE0,TE1,TE2
4.817e-07,1.61e-07,5.323e-07,2.83e-07,5.002e-07,8.671e-07,0.6575,0.2383,0.0852
1.0447e-06,1.1584e-06,7.776e-07,7.968e-07,3.446e-07,1.7338e-06,0.3419,0.2471,0.1246
1.0933e-06,5.85e-07,1.1992e-06,4.361e-07,7.988e-07,9.078e-07,0.4686,0.0037,0.0678
4.431e-07,1.645e-07,1.3348e-06,2.943e-07,9.713e-07,8.652e-07,0.1002,0.1612,0.1808
5.122e-07,7.054e-07,7.907e-07,3.402e-07,2.874e-07,4.603e-07,0.7844,0.1773,0.0359
1.4161e-06,1.2547e-06,9.239e-07,2.844e-07,7.516e-07,4.595e-07,0.1068,0.3305,0.4004
1.2058e-06,1.4173e-06,9.978e-07,4.176e-07,5.123e-07,4.595e-07,0.1016,0.1521,0.6958
1.3076e-06,5.783e-07,8.377e-07,8.573e-07,1.4929e-06,7.977e-07,0.4817,0.0361,0.0839
1.3127e-06,1.2483e-06,3.696e-07,1.0602e-06,1.4486e-06,5.544e-07,0.2261,0.0714,0.14
1.3127e-06,1.3071e-06,1.0062e-06,8.573e-07,1.3653e-06,8.27e-07,0.3137,0.1372,0.4234
4.477e-07,1.61e-07,5.346e-07,1.949e-07,5.85e-07,8.878e-07,0.5674,0.3453,0.0665
1.0857e-06,2.173e-07,1.3491e-06,3.285e-07,9.445e-07,8.48e-07,0.0766,0.001,0.0665
1.4096e-06,1.2526e-06,9.007e-07,4.461e-07,5.123e-07,4.595e-07,0.1336,0.3398,0.4667
1.1746e-06,1.3788e-06,9.364e-07,4.428e-07,5.123e-07,4.595e-07,0.1148,0.2527,0.5904
1.1846e-06,1.9194e-06,9.397e-07,4.173e-07,8.027e-07,3.277e-07,0.1425,0.1202,0.2681
1.3036e-06,1.2483e-06,8.011e-07,4.276e-07,1.4123e-06,7.461e-07,0.2115,0.0439,0.3579
2.98e-07,5.626e-07,5.167e-07,4.013e-07,4.935e-07,8.684e-07,0.8438,0.1307,0.0147
1.1135e-06,5.083e-07,8.028e-07,7.941e-07,5.026e-07,7.89e-07,0.364,0.0974,0.4018
4.477e-07,1.07e-07,5.185e-07,1.932e-07,5.985e-07,8.853e-07,0.6005,0.3258,0.0544
4.391e-07,1.8639e-06,5.565e-07,5.339e-07,5.874e-07,1.451e-06,0.6559,0.0754,0.0006
1.0946e-06,6.853e-07,9.515e-07,3.671e-07,4.745e-07,8.76e-07,0.5787,0.1744,0.0278
1.0894e-06,1.4275e-06,9.036e-07,1.0969e-06,7.975e-07,4.574e-07,0.3051,0.3254,0.0406
4.477e-07,2.36e-07,5.415e-07,9.097e-07,2.966e-07,8.836e-07,0.5593,0.0914,0.0537
1.4447e-06,1.2483e-06,1.3348e-06,9.071e-07,7.424e-07,7.885e-07,0.3077,0.285,0.1691
1.1951e-06,1.3483e-06,1.0161e-06,4.176e-07,5.731e-07,4.327e-07,0.0935,0.3422,0.5469
1.412e-06,1.3878e-06,9.239e-07,2.844e-07,5.554e-07,7.131e-07,0.106,0.0436,0.2191
5.149e-07,1.22e-06,9.145e-07,8.562e-07,7.562e-07,4.083e-07,0.391,0.2572,0.0479
5.102e-07,7.028e-07,1.3348e-06,8.266e-07,1.3316e-06,7.435e-07,0.4756,0.1484,0.0585
1.3785e-06,1.1903e-06,5.323e-07,8.218e-07,5.002e-07,8.29e-07,0.4514,0.0755,0.009
1.0451e-06,5.041e-07,8.015e-07,7.979e-07,6.709e-07,7.279e-07,0.5486,0.0133,0.2286
1.3127e-06,1.3724e-06,1.3348e-06,8.256e-07,7.354e-07,7.89e-07,0.3216,0.2159,0.2529
9.541e-07,1.3511e-06,9.371e-07,6.149e-07,5.123e-07,4.595e-07,0.2227,0.3603,0.3844
6.603e-07,1.252e-06,1.2364e-06,3.677e-07,1.3997e-06,8.3e-07,0.3064,0.0565,0.357
2.7e-07,5.596e-07,9.467e-07,1.449e-07,5.851e-07,8.301e-07,0.8369,0.0317,0.1208
1.0894e-06,1.1304e-06,9.126e-07,1.0969e-06,7.975e-07,8.22e-07,0.64,0.1198,0.0948
1.329e-07,1.816e-07,5.419e-07,2.686e-07,5.976e-07,8.5e-07,0.7686,0.1349,0.0848
4.477e-07,1.1993e-06,5.201e-07,2.83e-07,5.995e-07,6.054e-07,0.6525,0.0189,0.0559
1.2317e-06,1.3355e-06,1.3828e-06,8.938e-07,9.713e-07,8.899e-07,0.3609,0.3338,0.0676
1.1746e-06,1.3781e-06,9.382e-07,2.874e-07,5.123e-07,3.82e-07,0.0787,0.406,0.4525
4.291e-07,1.3788e-06,5.532e-07,5.342e-07,5.159e-07,1.4781e-06,0.5951,0.1148,0.0034
6.707e-07,5.85e-07,1.2253e-06,1.0709e-06,1.4131e-06,8.239e-07,0.358,0.1291,0.2559
1.067e-06,1.2527e-06,1.2941e-06,3.285e-07,7.69e-07,6.034e-07,0.0372,0.352,0.2603
1.0447e-06,7.086e-07,1.3785e-06,8.303e-07,9.044e-07,7.279e-07,0.7434,0.0343,0.0596
1.1894e-06,1.3831e-06,1.0212e-06,4.176e-07,5.114e-07,4.242e-07,0.0907,0.2527,0.6305
4.817e-07,2.258e-07,5.323e-07,2.83e-07,5.002e-07,8.671e-07,0.5982,0.2551,0.122
3.353e-07,5.691e-07,1.5485e-06,8.943e-07,5.851e-07,5.638e-07,0.351,0.0922,0.0976
1.1746e-06,1.1389e-06,9.126e-07,4.176e-07,5.123e-07,8.241e-07,0.1427,0.2654,0.5138
1.1918e-06,1.2476e-06,1.3432e-06,2.003e-07,9.713e-07,8.899e-07,0.0045,0.2854,0.3351
1.3127e-06,1.2483e-06,8.377e-07,8.597e-07,1.3841e-06,8.275e-07,0.4007,0.0218,0.4029
8.959e-07,1.2917e-06,9.384e-07,6.515e-07,4.422e-07,8.967e-07,0.3283,0.1959,0.377
1.2687e-06,1.1476e-06,9.126e-07,1.0826e-06,1.0729e-06,8.27e-07,0.5225,0.0573,0.3423
1.0897e-06,6.932e-07,8.075e-07,3.402e-07,1.3176e-06,4.603e-07,0.4787,0.0642,0.0467
3.826e-07,5.149e-07,6.413e-07,1.932e-07,6.055e-07,8.5e-07,0.6872,0.2003,0.0938
2.974e-07,1.1257e-06,9.126e-07,4.187e-07,5.123e-07,8.241e-07,0.3789,0.1819,0.3394
2.7e-07,5.596e-07,8.048e-07,3.567e-07,4.158e-07,5.746e-07,0.7686,0.1484,0.0744
1.093e-06,1.2455e-06,1.3538e-06,8.562e-07,1.2585e-06,4.585e-07,0.1985,0.2419,0.1753
1.2056e-06,1.3483e-06,9.977e-07,4.176e-07,5.123e-07,4.595e-07,0.0881,0.2913,0.6021
1.2727e-06,1.1426e-06,1.017e-06,6.515e-07,4.375e-07,8.701e-07,0.1389,0.2456,0.4574
1.1892e-06,5.088e-07,9.978e-07,4.073e-07,4.651e-07,4.595e-07,0.423,0.0381,0.0117
2.7e-07,1.2781e-06,9.497e-07,3.567e-07,5.851e-07,5.575e-07,0.3346,0.2357,0.3797
3.381e-07,2.335e-07,5.374e-07,1.028e-07,2.966e-07,8.835e-07,0.7521,0.12,0.0885
1.1135e-06,7.028e-07,1.3319e-06,8.273e-07,1.3402e-06,7.894e-07,0.5844,0.0137,0.0554
1.1894e-06,1.3831e-06,1.0212e-06,3.692e-07,5.114e-07,6.567e-07,0.065,0.13,0.6239
1.1951e-06,1.3483e-06,1.0161e-06,4.175e-07,5.731e-07,4.327e-07,0.0935,0.3422,0.5469
1.3127e-06,1.2595e-06,8.377e-07,1.0623e-06,1.4123e-06,5.674e-07,0.3041,0.173,0.2631
5.874e-07,1.5959e-06,8.49e-07,8.336e-07,1.5445e-06,2.606e-07,0.224,0.1643,0.0347
1.2687e-06,1.3386e-06,4.219e-07,3.013e-07,1.0687e-06,8.27e-07,0.1092,0.0578,0.0025
1.3121e-06,1.3499e-06,9.369e-07,4.176e-07,7.138e-07,4.564e-07,0.1575,0.2628,0.5075
9.377e-07,1.329e-06,1.0138e-06,6.492e-07,4.422e-07,8.556e-07,0.2551,0.192,0.4016
2.98e-07,1.3341e-06,5.08e-07,4.013e-07,5.21e-07,4.606e-07,0.4909,0.191,0.0914
4.473e-07,6.954e-07,8.075e-07,3.418e-07,6.593e-07,8.032e-07,0.9218,0.0247,0.0506
1.3127e-06,1.347e-06,9.388e-07,9.682e-07,1.443e-06,8.27e-07,0.3096,0.0542,0.4327
1.206e-06,1.254e-06,9.625e-07,4.176e-07,5.123e-07,4.981e-07,0.0819,0.4566,0.4491
1.1937e-06,1.1343e-06,9.047e-07,6.48e-07,3.695e-07,8.901e-07,0.1944,0.2448,0.4274
1.1943e-06,1.2178e-06,9.928e-07,8.388e-07,1.3638e-06,4.083e-07,0.1798,0.5434,0.0296
1.1731e-06,1.3018e-06,7.962e-07,4.16e-07,5.129e-07,7.891e-07,0.1554,0.1039,0.3297
1.046e-06,1.3985e-06,9.978e-07,7.756e-07,5.123e-07,4.657e-07,0.2013,0.3098,0.3637
1.1098e-06,1.602e-07,8.016e-07,7.979e-07,2.889e-07,7.279e-07,0.5981,0.0471,0.0157
1.1753e-06,5.119e-07,5.167e-07,4.002e-07,4.935e-07,8.665e-07,0.3636,0.0455,0.391
1.4967e-06,1.2206e-06,1.3334e-06,4.28e-07,7.424e-07,7.383e-07,0.1053,0.1797,0.27
1.2058e-06,1.4173e-06,9.371e-07,4.176e-07,5.123e-07,4.595e-07,0.1174,0.1555,0.6403
1.0448e-06,1.3382e-06,9.131e-07,1.0826e-06,1.0776e-06,8.269e-07,0.5268,0.057,0.2999
1.1137e-06,1.3094e-06,8.028e-07,8.044e-07,5.026e-07,7.89e-07,0.3566,0.1978,0.3046
1.3127e-06,5.971e-07,1.3348e-06,8.256e-07,7.143e-07,7.89e-07,0.5788,0.0575,0.0999
5.126e-07,6.324e-07,8.075e-07,3.402e-07,6.615e-07,4.603e-07,0.941,0.0345,0.0035
1.4127e-06,1.2483e-06,8.406e-07,8.59e-07,7.612e-07,8.271e-07,0.4862,0.1689,0.1246
6.603e-07,5.82e-07,1.1985e-06,4.16e-07,1.3735e-06,7.429e-07,0.5992,0.0467,0.2154
2.7e-07,9.136e-07,9.497e-07,3.567e-07,5.641e-07,8.171e-07,0.4986,0.2125,0.2499
1.3127e-06,1.3693e-06,1.0082e-06,3.199e-07,1.3653e-06,5.726e-07,0.0912,0.1196,0.609
4.149e-07,1.576e-07,9.48e-07,1.0643e-06,5.234e-07,8.5e-07,0.0599,0.605,0.0174
1.2062e-06,1.2467e-06,1.3349e-06,8.256e-07,5.127e-07,7.921e-07,0.1621,0.1872,0.2509
5.122e-07,7.096e-07,7.943e-07,3.425e-07,2.874e-07,4.603e-07,0.7738,0.1858,0.0378
1.1324e-06,5.384e-07,1.0064e-06,4.176e-07,4.931e-07,8.674e-07,0.4263,0.2005,0.1344
5.408e-07,1.61e-07,5.419e-07,1.916e-07,5.998e-07,5.07e-07,0.0613,0.6384,0.1744
9.541e-07,1.2524e-06,8.36e-07,6.149e-07,4.815e-07,4.595e-07,0.255,0.5174,0.2044
1.3127e-06,1.401e-06,1.0062e-06,8.573e-07,1.3653e-06,8.783e-07,0.3038,0.0984,0.4153
8.769e-07,1.2963e-06,9.137e-07,2.502e-07,5.123e-07,8.241e-07,0.1767,0.2356,0.3712
1.0871e-06,1.3831e-06,9.148e-07,4.35e-07,5.599e-07,3.665e-07,0.1149,0.4412,0.3966
1.0732e-06,5.083e-07,9.43e-07,7.958e-07,5.02e-07,4.593e-07,0.4119,0.1405,0.0845
1.2045e-06,5.329e-07,8.016e-07,4.023e-07,2.968e-07,7.217e-07,0.113,0.4187,0.299
5.083e-07,1.3508e-06,8.075e-07,3.402e-07,5.148e-07,4.594e-07,0.4366,0.2915,0.1726
1.206e-06,1.254e-06,9.92e-07,4.257e-07,7.201e-07,4.981e-07,0.1078,0.5268,0.3497
4.477e-07,1.339e-07,9.971e-07,4.14e-07,5.149e-07,2.912e-07,0.1226,0.0451,0.132
1.0495e-06,1.3483e-06,9.363e-07,1.01e-07,5.123e-07,2.937e-07,0.0247,0.8883,0.0533
5.23e-07,5.56e-07,9.279e-07,4.013e-07,4.935e-07,8.509e-07,0.7336,0.0142,0.232
1.3127e-06,1.3619e-06,1.0062e-06,8.573e-07,1.3653e-06,4.472e-07,0.2318,0.3813,0.1507
1.1934e-06,7.142e-07,9.047e-07,9.019e-07,3.695e-07,8.901e-07,0.5095,0.1287,0.0873
1.2058e-06,1.27e-06,8.372e-07,4.176e-07,1.4034e-06,4.595e-07,0.1573,0.4449,0.3062
4.473e-07,1.07e-07,5.13e-07,1.93e-07,5.265e-07,8.019e-07,0.7786,0.153,0.0566
4.477e-07,1.2403e-06,8.738e-07,1.949e-07,5.85e-07,8.878e-07,0.5915,0.0441,0.2693
1.127e-06,1.2341e-06,8.746e-07,3.089e-07,6.601e-07,7.906e-07,0.1084,0.177,0.4445
4.608e-07,1.648e-07,9.928e-07,8.388e-07,1.3638e-06,4.266e-07,0.0831,0.1009,0.0027
4.477e-07,5.072e-07,2.592e-07,8.033e-07,6.304e-07,8.5e-07,0.7147,0.1473,0.0574
5.126e-07,7.282e-07,8.075e-07,3.402e-07,6.615e-07,4.603e-07,0.9464,0.0399,0.0004
4.661e-07,1.2491e-06,9.544e-07,8.429e-07,6.71e-07,8.412e-07,0.6495,0.1639,0.0422
4.477e-07,1.0479e-06,5.419e-07,1.0653e-06,5.976e-07,8.51e-07,0.5905,0.0113,0.0426
1.1135e-06,1.071e-07,1.3377e-06,8.266e-07,6.479e-07,7.89e-07,0.2708,0.1114,0.0499
1.2051e-06,1.1392e-06,9.025e-07,6.608e-07,5.123e-07,8.802e-07,0.2637,0.2666,0.396
1.3127e-06,1.3071e-06,9.451e-07,8.573e-07,1.4199e-06,8.699e-07,0.3278,0.0601,0.4766
1.1723e-06,1.3099e-06,8.334e-07,6.044e-07,5.144e-07,4.449e-07,0.1884,0.4869,0.2927
4.477e-07,1.501e-07,5.373e-07,2.052e-07,3.239e-07,8.835e-07,0.8378,0.0434,0.0809
1.1746e-06,1.2481e-06,9.242e-07,4.178e-07,5.892e-07,8.241e-07,0.1259,0.2176,0.5079
2.98e-07,5.626e-07,5.419e-07,4.013e-07,5.932e-07,8.684e-07,0.9181,0.0727,0.0082
2.575e-07,1.1758e-06,9.928e-07,8.388e-07,1.3638e-06,4.083e-07,0.1025,0.0632,0.0037
1.3127e-06,1.1459e-06,1.3213e-06,8.256e-07,7.143e-07,7.89e-07,0.2794,0.3148,0.1413
1.1135e-06,7.519e-07,1.4177e-06,8.184e-07,5.095e-07,7.89e-07,0.5819,0.1611,0.1381
5.408e-07,1.61e-07,5.419e-07,4.659e-07,5.998e-07,5.07e-07,0.3846,0.4136,0.1378
1.2058e-06,1.4173e-06,5.109e-07,2.739e-07,5.824e-07,4.595e-07,0.1415,0.0065,0.0295
1.207e-06,1.3106e-06,9.37e-07,4.176e-07,5.123e-07,4.595e-07,0.0971,0.3825,0.5051
2.7e-07,5.596e-07,5.384e-07,3.567e-07,5.851e-07,5.751e-07,0.9873,0.0059,0.0069
9.541e-07,1.3496e-06,9.371e-07,6.149e-07,5.123e-07,9.112e-07,0.2979,0.1953,0.4026
1.2128e-06,1.1149e-06,1.5503e-06,4.266e-07,4.745e-07,8.823e-07,0.0335,0.0595,0.076
1.3127e-06,1.3956e-06,9.377e-07,1.0623e-06,5.211e-07,8.179e-07,0.263,0.144,0.2911
4.477e-07,6.765e-07,8.131e-07,2.879e-07,6.647e-07,8.866e-07,0.7984,0.099,0.0875
9.541e-07,1.763e-07,4.969e-07,6.149e-07,4.815e-07,4.595e-07,0.4568,0.1235,0.0801
5.126e-07,7.097e-07,1.3921e-06,8.569e-07,7.157e-07,4.568e-07,0.4622,0.1557,0.1481
1.1812e-06,1.2169e-06,5.614e-07,2.83e-07,5.87e-07,8.318e-07,0.1134,0.0161,0.0135
1.0189e-06,1.679e-07,6.424e-07,1.88e-07,3.538e-07,7.279e-07,0.0472,0.2043,0.1697
1.2985e-06,1.4734e-06,8.377e-07,3.668e-07,1.3841e-06,4.438e-07,0.1912,0.0503,0.3013
1.3127e-06,2.046e-07,8.377e-07,1.91e-07,1.4123e-06,8.26e-07,0.0202,0.0216,0.0064
4.477e-07,7.105e-07,5.156e-07,1.932e-07,5.959e-07,8.853e-07,0.6014,0.271,0.1104
1.1944e-06,1.4123e-06,9.731e-07,3.741e-07,3.695e-07,4.694e-07,0.0685,0.1275,0.7106
9.541e-07,1.4721e-06,9.982e-07,6.627e-07,5.123e-07,4.595e-07,0.2253,0.2153,0.4877
9.55e-07,1.2524e-06,9.39e-07,4.752e-07,4.794e-07,4.595e-07,0.148,0.4947,0.3463
4.477e-07,1.61e-07,5.348e-07,1.949e-07,5.577e-07,9.471e-07,0.6373,0.2062,0.124
4.477e-07,2.13e-07,5.231e-07,2.701e-07,5.081e-07,8.464e-07,0.682,0.2122,0.0918
5.408e-07,1.61e-07,5.167e-07,1.916e-07,5.001e-07,5.07e-07,0.3,0.5541,0.0911
1.1355e-06,9.556e-07,9.497e-07,3.957e-07,5.641e-07,8.171e-07,0.3326,0.2567,0.2758
1.2687e-06,1.2501e-06,9.261e-07,1.0826e-06,1.4127e-06,8.27e-07,0.3217,0.0256,0.5045
5.122e-07,9.859e-07,8.075e-07,3.402e-07,6.615e-07,4.603e-07,0.6808,0.3021,0.0061
2.894e-07,5.541e-07,5.167e-07,4.013e-07,4.935e-07,8.684e-07,0.8433,0.1306,0.0158
5.126e-07,7.331e-07,8.075e-07,3.315e-07,6.615e-07,4.595e-07,0.9479,0.0375,0.0005
1.206e-06,1.2542e-06,1.2084e-06,5.821e-07,8.599e-07,4.973e-07,0.1476,0.4137,0.2975
9.39e-07,1.3511e-06,9.371e-07,6.136e-07,5.123e-07,4.595e-07,0.2318,0.3547,0.3815
1.3387e-06,1.943e-07,5.346e-07,1.925e-07,5.969e-07,8.453e-07,0.0127,0.0395,0.168
1.0495e-06,1.3483e-06,9.399e-07,1.01e-07,5.056e-07,2.937e-07,0.0247,0.8882,0.0547
2.979e-07,1.2483e-06,8.085e-07,1.0603e-06,1.4514e-06,8.139e-07,0.1318,0.0221,0.2101
4.433e-07,5.508e-07,9.279e-07,4.014e-07,4.935e-07,8.509e-07,0.7662,0.0002,0.2149
1.1723e-06,5.539e-07,8.334e-07,5.84e-07,5.862e-07,5.68e-07,0.5264,0.0401,0.1021
1.1937e-06,1.1279e-06,9.047e-07,4.378e-07,3.695e-07,1.1961e-06,0.1198,0.2947,0.3355
6.397e-07,1.61e-07,9.098e-07,1.916e-07,5.115e-07,8.239e-07,0.2414,0.3765,0.1109
1.4032e-06,1.3423e-06,9.371e-07,4.176e-07,5.123e-07,5.952e-07,0.1142,0.0866,0.6322
1.1218e-06,1.4299e-06,9.339e-07,3.72e-07,3.695e-07,6.764e-07,0.0722,0.0805,0.44
4.477e-07,1.61e-07,5.177e-07,1.949e-07,5.577e-07,9.471e-07,0.6518,0.1902,0.1256
2.98e-07,5.626e-07,5.19e-07,4.013e-07,4.936e-07,8.684e-07,0.8462,0.1298,0.0138
4.893e-07,9.833e-07,9.267e-07,4.257e-07,7.255e-07,4.981e-07,0.6223,0.3274,0.0272
1.1815e-06,7.075e-07,5.152e-07,1.932e-07,5.131e-07,8.853e-07,0.1567,0.2358,0.3554
1.1199e-06,1.4223e-06,7.686e-07,1.1718e-06,1.4123e-06,8.27e-07,0.3274,0.0071,0.3547
4.477e-07,1.61e-07,9.808e-07,1.949e-07,5.85e-07,9.228e-07,0.4871,0.408,0.0124
1.2014e-06,1.1459e-06,1.2902e-06,5.341e-07,7.143e-07,3.98e-07,0.0513,0.3262,0.3739
2.7e-07,1.2762e-06,9.503e-07,3.407e-07,5.851e-07,5.505e-07,0.3316,0.2379,0.3866
5.126e-07,6.897e-07,8.075e-07,3.402e-07,5.601e-07,4.967e-07,0.9662,0.0298,0.0027
1.3127e-06,1.2526e-06,8.37e-07,8.597e-07,1.3638e-06,9.12e-07,0.3916,0.0035,0.4322
1.3166e-06,5.607e-07,5.45e-07,1.1004e-06,5.64e-07,8.693e-07,0.5562,0.0108,0.0538
1.3948e-06,1.2478e-06,9.489e-07,3.569e-07,5.126e-07,4.681e-07,0.0892,0.3381,0.5016
2.7e-07,5.596e-07,5.286e-07,3.567e-07,3.714e-07,5.751e-07,0.7734,0.1965,0.0284
1.2058e-06,1.4124e-06,7.708e-07,4.263e-07,5.123e-07,4.603e-07,0.1758,0.1276,0.3843
9.541e-07,1.2523e-06,8.36e-07,4.585e-07,4.82e-07,5.58e-07,0.215,0.3908,0.3404
1.221e-06,1.4173e-06,9.371e-07,4.188e-07,5.123e-07,4.595e-07,0.1197,0.1467,0.6475
4.217e-07,1.1149e-06,1.3213e-06,5.233e-07,7.043e-07,7.937e-07,0.6148,0.1674,0.047
5.408e-07,1.61e-07,5.384e-07,1.916e-07,5.998e-07,5.07e-07,0.0628,0.6439,0.1701
1.285e-06,1.2781e-06,9.225e-07,3.588e-07,5.46e-07,7.524e-07,0.0869,0.1442,0.4857
5.274e-07,7.158e-07,5.156e-07,1.93e-07,5.959e-07,8.853e-07,0.4493,0.3351,0.1792
2.7e-07,1.3156e-06,5.384e-07,3.771e-07,5.134e-07,4.519e-07,0.443,0.2191,0.0935
1.1724e-06,1.2763e-06,8.372e-07,6.278e-07,1.4034e-06,3.755e-07,0.1722,0.6421,0.0565
1.1543e-06,1.1082e-06,3.804e-07,4.176e-07,5.008e-07,7.357e-07,0.1181,0.0867,0.0633
1.2121e-06,1.2586e-06,9.007e-07,4.461e-07,5.123e-07,4.595e-07,0.108,0.5081,0.3704
3.699e-07,1.1081e-06,9.126e-07,4.208e-07,5.123e-07,8.241e-07,0.4654,0.1695,0.3152
1.2058e-06,1.5189e-06,9.371e-07,4.176e-07,5.123e-07,4.595e-07,0.1299,0.0567,0.5773
1.1895e-06,1.3099e-06,8.31e-07,6.044e-07,5.143e-07,4.449e-07,0.1904,0.4772,0.2995
1.1966e-06,1.1257e-06,9.921e-07,4.187e-07,5.068e-07,8.241e-07,0.1097,0.2909,0.553
4.466e-07,1.1419e-06,9.13e-07,4.176e-07,5.951e-07,8.241e-07,0.5944,0.1336,0.2584
1.3171e-06,1.2433e-06,9.978e-07,4.176e-07,5.123e-07,4.595e-07,0.0828,0.4673,0.3905
1.1944e-06,1.4123e-06,9.559e-07,3.741e-07,3.695e-07,1.758e-07,0.1339,0.6937,0.1265
1.3169e-06,1.3483e-06,9.682e-07,8.358e-07,4.961e-07,8.86e-07,0.2343,0.1822,0.4022
1.0495e-06,1.3501e-06,9.357e-07,1.006e-07,5.123e-07,3.006e-07,0.021,0.8805,0.0635
4.477e-07,1.998e-07,5.348e-07,1.949e-07,6.591e-07,9.106e-07,0.3325,0.5636,0.0689
1.3127e-06,1.3028e-06,1.007e-06,9.863e-07,1.3856e-06,8.496e-07,0.2943,0.0854,0.488
2.98e-07,1.406e-06,9.095e-07,3.834e-07,9.954e-07,8.262e-07,0.5461,0.1125,0.1683
2.851e-07,9.343e-07,9.015e-07,4.46e-07,5.637e-07,8.085e-07,0.4732,0.2273,0.2614
1.1937e-06,1.1343e-06,9.145e-07,6.48e-07,5.831e-07,8.901e-07,0.3049,0.2769,0.3593
5.389e-07,1.61e-07,5.346e-07,1.949e-07,5.85e-07,8.904e-07,0.3595,0.566,0.0395
5.408e-07,1.61e-07,5.152e-07,4.561e-07,5.029e-07,5.07e-07,0.4235,0.492,0.0511
5.245e-07,1.3502e-06,4.992e-07,1.932e-07,5.926e-07,8.853e-07,0.4388,0.115,0.0005
4.433e-07,1.998e-07,9.221e-07,1.949e-07,4.956e-07,8.595e-07,0.5669,0.3365,0.0143
2.885e-07,1.4179e-06,1.0138e-06,4.013e-07,5.151e-07,8.684e-07,0.3547,0.1009,0.2259
5.23e-07,5.56e-07,8.3e-07,4.013e-07,4.917e-07,9.38e-07,0.7072,0.0812,0.1653
1.3417e-06,1.4003e-06,5.419e-07,1.932e-07,5.976e-07,8.5e-07,0.0961,0.0299,0.0116
5.408e-07,7.048e-07,4.704e-07,1.93e-07,5.998e-07,5.07e-07,0.757,0.2224,0.0172
6.948e-07,7.282e-07,8.075e-07,3.462e-07,5.204e-07,4.595e-07,0.914,0.0355,0.0348
2.7e-07,7.049e-07,5.384e-07,3.586e-07,7.156e-07,5.751e-07,0.935,0.0077,0.0545
1.3127e-06,1.3201e-06,9.355e-07,1.027e-06,6.134e-07,7.89e-07,0.324,0.2138,0.2385
1.3031e-06,1.2941e-06,9.126e-07,4.51e-07,5.123e-07,8.251e-07,0.132,0.1555,0.4272
1.1135e-06,4.188e-07,8.028e-07,7.777e-07,5.026e-07,8.252e-07,0.3055,0.0765,0.4304
3.376e-07,1.053e-06,9.279e-07,4.205e-07,4.935e-07,8.509e-07,0.4117,0.1681,0.3463
4.486e-07,9.805e-07,5.419e-07,1.932e-07,5.976e-07,4.629e-07,0.7674,0.0636,0.138
1.0495e-06,1.3483e-06,9.363e-07,1.01e-07,6.677e-07,2.937e-07,0.0216,0.8944,0.0455
1.1762e-06,1.1389e-06,7.484e-07,1.979e-07,5.125e-07,8.241e-07,0.0494,0.1093,0.2336
1.0907e-06,1.5189e-06,9.371e-07,4.176e-07,5.123e-07,4.659e-07,0.1253,0.1032,0.5469
2.979e-07,5.592e-07,5.384e-07,3.577e-07,5.851e-07,5.751e-07,0.9923,0.0018,0.0062
2.7e-07,6.976e-07,8.048e-07,3.567e-07,5.138e-07,5.746e-07,0.6978,0.2453,0.0506
1.2058e-06,1.417e-06,1.2461e-06,4.176e-07,3.726e-07,4.595e-07,0.069,0.0686,0.4434
1.3127e-06,1.3071e-06,1.0062e-06,8.737e-07,1.3653e-06,8.27e-07,0.3139,0.1335,0.4248
1.2062e-06,1.3524e-06,1.3348e-06,8.306e-07,7.143e-07,4.606e-07,0.2019,0.1856,0.3508
5.709e-07,9.136e-07,9.497e-07,3.567e-07,5.641e-07,8.716e-07,0.7339,0.108,0.1433
5.408e-07,1.61e-07,5.384e-07,1.916e-07,5.998e-07,6.051e-07,0.1274,0.6738,0.1246
4.496e-07,1.61e-07,5.419e-07,1.816e-07,5.998e-07,5.044e-07,0.2177,0.5978,0.1226
5.408e-07,1.61e-07,4.097e-07,1.915e-07,5.97e-07,5.07e-07,0.2151,0.6377,0.0834
1.0374e-06,7.085e-07,9.363e-07,3.395e-07,4.788e-07,2.937e-07,0.5413,0.1251,0.0025
4.476e-07,5.508e-07,5.405e-07,4.014e-07,7.047e-07,9.02e-07,0.6735,0.2117,0.1005
1.2154e-06,5.01e-07,5.031e-07,4.176e-07,4.943e-07,4.595e-07,0.3789,0.0743,0.1168
4.52e-07,1.5376e-06,9.544e-07,2.886e-07,6.71e-07,4.575e-07,0.4143,0.1918,0.2461
5.038e-07,1.776e-07,9.559e-07,3.741e-07,3.695e-07,1.758e-07,0.0138,0.0156,0.4371
5.274e-07,1.723e-07,5.156e-07,1.916e-07,5.959e-07,8.853e-07,0.3631,0.5581,0.0481
1.221e-06,1.4173e-06,9.371e-07,4.128e-07,4.769e-07,4.602e-07,0.1106,0.1361,0.6646
1.1135e-06,6.096e-07,1.3348e-06,8.247e-07,5.869e-07,7.89e-07,0.6194,0.0383,0.152
1.1746e-06,1.1428e-06,1.3346e-06,4.176e-07,5.074e-07,8.241e-07,0.0399,0.1765,0.2055
3.071e-07,1.1344e-06,1.007e-06,9.8e-07,1.3856e-06,8.486e-07,0.1531,0.0694,0.2504
1.221e-06,1.4173e-06,9.371e-07,4.352e-07,5.123e-07,4.233e-07,0.1286,0.1899,0.623
3.723e-07,6.059e-07,1.2034e-06,4.018e-07,5.123e-07,8.241e-07,0.6383,0.0417,0.1357
